******************************************************************************
******************************************************************************
Collision strengths (Omega[i,k]) for HE2. The collisional excitation rate
is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

We also use the same definition for the ionization collision strength.
For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
******************************************************************************
******************************************************************************

450				!Number of transitions
9                               !Number of T values OMEGA tabulated at
1.0				!Scaling factor for OMEGA (non-FILE values).
0.1				!Value for OMEGA if f=0

Transition\T           0.2         0.5         1.0         2.0         5.0        10.0        20.0        50.0       100.0

 5___-24___         0.5322      0.6004      0.6946      0.8409      1.1297      1.4216      1.7688      2.2928      2.7235
 5___-25___         0.4642      0.5236      0.6056      0.7330      0.9846      1.2390      1.5417      1.9988      2.3746
 5___-26___         0.4076      0.4596      0.5314      0.6431      0.8638      1.0870      1.3527      1.7539      2.0838
 5___-27___         0.3599      0.4057      0.4691      0.5676      0.7623      0.9593      1.1938      1.5481      1.8395
 5___-28___         0.3195      0.3601      0.4163      0.5036      0.6764      0.8512      1.0593      1.3738      1.6325
 5___-29___         0.2851      0.3212      0.3713      0.4491      0.6031      0.7589      0.9446      1.2252      1.4559
 5___-30___         0.2555      0.2878      0.3326      0.4023      0.5402      0.6798      0.8461      1.0975      1.3043

 6___-    I       125.2506    296.2379    543.6096    933.2705   1637.5516   2187.9118   2629.8396   2992.5064   3136.6945
 6___- 7___      9902.5395  12875.7987  16158.1974  20326.3420  26996.1304  32705.4558  38806.2430  47254.1650  53818.8484
 6___- 8___       882.1864   1103.0715   1364.9621   1717.2468   2312.8437   2843.7217   3425.0239   4245.1226   4889.8255
 6___- 9___       236.1286    289.0113    353.8773    443.7214    600.1456    742.7306    901.0600   1126.8963   1305.6731
 6___-10___        97.2195    117.4510    142.7635    178.4479    241.7219    300.2239    365.7771    459.9570    534.8577
 6___-11___        50.1588     60.0755     72.6432     90.5695    122.7507    152.7962    186.6754    235.5962    274.6298
 6___-12___        29.6625     35.3120     42.5358     52.9254     71.7420     89.4337    109.4743    138.5198    161.7508
 6___-13___        19.2109     22.7681     27.3464     33.9712     46.0485     57.4636     70.4390     89.2973    104.4082
 6___-14___        13.2722     15.6767     18.7866     23.3077     31.5913     39.4525     48.4122     61.4625     71.9343
 6___-15___         9.6156     11.3278     13.5508     16.7943     22.7605     28.4407     34.9282     44.3940     51.9982
 6___-16___         7.2266      8.4957     10.1483     12.5665     17.0288     21.2881     26.1610     33.2810     39.0060
 6___-17___         5.5916      6.5624      7.8297      9.6884     13.1272     16.4165     20.1849     25.6974     30.1331
 6___-18___         4.4296      5.1914      6.1879      7.6523     10.3673     12.9688     15.9527     20.3216     23.8395
 6___-19___         3.5792      4.1899      4.9901      6.1678      8.3554     10.4544     12.8644     16.3960     19.2410
 6___-20___         2.9387      3.4368      4.0903      5.0535      6.8452      8.5665     10.5445     13.4449     15.7826
 6___-21___         2.4447      2.8567      3.3979      4.1964      5.6838      7.1143      8.7592     11.1726     13.1185
 6___-22___         2.0600      2.4054      2.8596      3.5305      4.7815      5.9858      7.3714      9.4054     11.0459
 6___-23___         1.7540      2.0469      2.4323      3.0021      4.0656      5.0901      6.2696      8.0017      9.3992
 6___-24___         1.5073      1.7580      2.0882      2.5767      3.4893      4.3691      5.3824      6.8711      8.0724
 6___-25___         1.3058      1.5223      1.8076      2.2301      3.0197      3.7815      4.6591      5.9490      6.9901
 6___-26___         1.1396      1.3279      1.5764      1.9444      2.6327      3.2971      4.0629      5.1886      6.0974
 6___-27___         1.0010      1.1660      1.3838      1.7065      2.3106      2.8939      3.5664      4.5553      5.3538
 6___-28___         0.8845      1.0300      1.2220      1.5068      2.0401      2.5552      3.1494      4.0233      4.7290
 6___-29___         0.7857      0.9147      1.0850      1.3377      1.8111      2.2685      2.7963      3.5726      4.1997
 6___-30___         0.7014      0.8163      0.9682      1.1935      1.6158      2.0240      2.4950      3.1881      3.7480

 7___-    I       310.5224    722.5202   1295.4500   2146.4910   3543.0450   4524.2335   5251.3748   5811.8257   6026.2073
 7___- 8___       2.65E+04    3.53E+04    4.44E+04    5.55E+04    7.26E+04    8.68E+04    1.02E+05    1.22E+05    1.38E+05
 7___- 9___      2208.1831   2853.2505   3574.4986   4499.5011   5993.3686   7280.6350   8661.5806  10579.4757  12072.5331
 7___-10___       566.8538    718.1380    893.5698   1125.2419   1509.9328   1848.2395   2215.6370   2730.6678   3133.9349
 7___-11___       226.8068    283.6139    350.9596    441.5422    594.6738    731.1566    880.5967   1091.4195   1257.1499
 7___-12___       114.6615    142.0832    175.0743    220.0077    296.9202    366.1198    442.3335    550.3437    635.4968
 7___-13___        66.8067     82.2383    100.9990    126.7825    171.3191    211.6687    256.3019    319.7725    369.9201
 7___-14___        42.8121     52.4395     64.2348     80.5555    108.9414    134.7952    163.4892    204.4011    236.7796
 7___-15___        29.3137     35.7675     43.7216     54.7850     74.1305     91.8234    111.5116    139.6413    161.9333
 7___-16___        21.1022     25.6697     31.3252     39.2242     53.0952     65.8233     80.0166    100.3294    116.4440
 7___-17___        15.7830     19.1520     23.3390     29.2066     39.5459     49.0589     59.6852     74.9139     87.0057
 7___-18___        12.1654     14.7325     17.9326     22.4293     30.3757     37.7032     45.8999     57.6600     67.0044
 7___-19___         9.6073     11.6151     14.1243     17.6583     23.9180     29.7010     36.1776     45.4786     52.8737
 7___-20___         7.7433      9.3483     11.3585     14.1950     19.2294     23.8875     29.1097     36.6152     42.5858
 7___-21___         6.3449      7.6510      9.2896     11.6056     15.7230     19.5379     23.8183     29.9746     34.8740
 7___-22___         5.2760      6.3555      7.7120      9.6318     13.0500     16.2206     19.7807     24.9041     28.9831
 7___-23___         4.4416      5.3457      6.4832      8.0950     10.9685     13.6365     16.6343     20.9505     24.3880
 7___-24___         3.7796      4.5454      5.5100      6.8783      9.3204     11.5898     14.1411     17.8161     20.7439
 7___-25___         3.2466      3.9017      4.7279      5.9008      7.9961      9.9447     12.1365     15.2950     17.8118
 7___-26___         2.8121      3.3776      4.0912      5.1053      6.9183      8.6056     10.5043     13.2413     15.4228
 7___-27___         2.4539      2.9458      3.5670      4.4505      6.0311      7.5031      9.1600     11.5493     13.4540
 7___-28___         2.1556      2.5865      3.1311      3.9060      5.2934      6.5860      8.0416     10.1412     11.8153
 7___-29___         1.9049      2.2848      2.7651      3.4490      4.6743      5.8163      7.1028      8.9588     10.4389
 7___-30___         1.6926      2.0294      2.4555      3.0624      4.1504      5.1649      6.3081      7.9577      9.2734

 8___-    I       674.4053   1543.3773   2705.3084   4338.3837   6802.0377   8390.2358   9499.2149  10317.4392  10622.4303
 8___- 9___       6.31E+04    8.52E+04    1.07E+05    1.33E+05    1.71E+05    2.02E+05    2.35E+05    2.78E+05    3.12E+05
 8___-10___      4999.1380   6607.5406   8317.7252  10428.4019  13719.5263  16485.4156  19409.4425  23426.2769  26532.5841
 8___-11___      1238.1766   1610.0760   2020.5716   2541.7682   3375.6738   4089.4316   4852.0883   5908.1177   6728.7137
 8___-12___       482.9933    620.7080    776.3128    977.5407   1305.0638   1588.8927   1894.4063   2319.7968   2651.4794
 8___-13___       239.5913    305.2500    380.6332    479.3770    642.0643    784.3116    938.2507   1153.4696   1321.7039
 8___-14___       137.6180    174.1887    216.6634    272.8271    366.2031    448.3962    537.7073    662.9610    761.0606
 8___-15___        87.2072    109.8243    136.3219    171.6114    230.6929    282.9690    339.9525    420.0639    482.9035
 8___-16___        59.2032     74.2595     92.0183    115.8025    155.8412    191.4140    230.2880    285.0466    328.0520
 8___-17___        42.3283     52.9221     65.4843     82.3845    110.9604    136.4335    164.3276    203.6822    234.6208
 8___-18___        31.4870     39.2636     48.5252     61.0306     82.2522    101.2211    122.0279    151.4220    174.5492
 8___-19___        24.1655     30.0679     37.1225     46.6767     62.9389     77.5078     93.5109    116.1434    133.9630
 8___-20___        19.0256     23.6291     29.1476     36.6403     49.4258     60.9020     73.5229     91.3886    105.4633
 8___-21___        15.2857     18.9547     23.3639     29.3634     39.6227     48.8464     59.0004     73.3855     84.7238
 8___-22___        12.5022     15.4824     19.0715     23.9640     32.3458     39.8919     48.2064     59.9934     69.2879
 8___-23___        10.3780     12.8371     15.8040     19.8547     26.8053     33.0706     39.9789     49.7783     57.5084
 8___-24___         8.7249     10.7814     13.2666     16.6643     22.5025     27.7704     33.5830     41.8323     48.3417
 8___-25___         7.4165      9.1566     11.2623     14.1446     19.1032     23.5816     28.5258     35.5460     41.0871
 8___-26___         6.3654      7.8529      9.6550     12.1244     16.3771     20.2212     24.4672     30.4984     35.2601
 8___-27___         5.5101      6.7930      8.3491     10.4833     14.1621     17.4898     21.1672     26.3924     30.5189
 8___-28___         4.8061      5.9215      7.2756      9.1345     12.3413     15.2439     18.4528     23.0140     26.6166
 8___-29___         4.2206      5.1973      6.3840      8.0143     10.8289     13.3780     16.1971     20.2052     23.3716
 8___-30___         3.7292      4.5899      5.6365      7.0753      9.5610     11.8133     14.3050     17.8485     20.6484

 9___-    I      1324.2620   2980.4119   5111.0911   7954.3508  11939.4409  14333.0337  15929.8214  17070.9033  17488.4804
 9___-10___       1.38E+05    1.86E+05    2.33E+05    2.86E+05    3.64E+05    4.26E+05    4.90E+05    5.77E+05    6.43E+05
 9___-11___     10446.1855  14004.6305  17629.9505  21967.4552  28548.6549  33975.9515  39652.1033  47388.5556  53343.2293
 9___-12___      2509.1085   3323.4227   4184.4897   5242.8533   6887.1040   8265.4096   9720.3710  11716.9314  13259.9056
 9___-13___       956.9306   1255.2100   1578.2604   1982.5135   2620.7606   3161.8861   3736.8732   4529.7383   5144.2807
 9___-14___       466.5118    607.2862    762.3203    958.8204   1272.7119   1541.0684   1827.6149   2224.1855   2532.2478
 9___-15___       264.4025    342.1345    428.7978    539.6941    718.4152    872.1859   1036.9986   1265.7397   1443.7375
 9___-16___       165.7987    213.5203    267.2254    336.4560    448.8002    545.9448    650.3751    795.6380    908.8326
 9___-17___       111.6100    143.1801    178.9704    225.3772    301.0992    366.8393    437.6795    536.3976    613.4089
 9___-18___        79.2542    101.3501    126.5476    159.3738    213.1764    260.0395    310.6376    381.2531    436.3922
